2020-10-08T03:09:01.437+03:00,@BreakingNews WTF!!! why are we not attacking N.K. before they fire &amp; destroy Hawaii.Did we not LEARN anything from Pearl Harbor! HELLO!,0.0,0.0
2020-10-08T03:10:02.176+03:00,@BreakingTweets I love the &quot;snarky comments&quot;  bit,1.0,1.0
2020-10-08T03:11:01.463+03:00,@breakinporcelan Sweet!,1.0,1.0
2020-10-08T03:12:01.546+03:00,@Breakthruguy - Thanks for the follow &amp; keep running.,1.0,1.0
2020-10-08T03:13:01.449+03:00,@BreakThruGuy Sounds great Paul .... breathe easy and well today ...,1.0,1.0
2020-10-08T03:16:01.702+03:00,@brealmercy aww what happened?,0.0,0.0
2020-10-08T03:18:01.803+03:00,@BreanicPanic  My little cat does that sometimes. I'm getting them fixed July 16. Im kinda nervous. They're my babies,0.0,0.0
2020-10-08T03:19:02.246+03:00,@BreannaBonana well when you say 4 moons in real life its supposed to mean 4 months so that just shows u that there fuckin retards,0.0,1.0
2020-10-08T03:21:02.273+03:00,@breannaheater wish I could talk... Have fun,1.0,1.0
2020-10-08T03:22:02.134+03:00,@breannanardini what are you talking about????,0.0,1.0
2020-10-08T03:23:02.158+03:00,@breannax0 hahaha! thats really funny! im glad my uking made your day better,0.0,1.0
2020-10-08T03:24:01.424+03:00,@breanne19 I can't go. I just feel so yuck.  I don't know what to do.,0.0,0.0
2020-10-08T03:25:01.743+03:00,@breanne19 i know i really wish we were going to boise to see them again.,0.0,0.0
2020-10-08T03:26:02.181+03:00,@breannnna meeee too! I'm supposed to be up in 3 hours,0.0,1.0
2020-10-08T03:28:02.247+03:00,@breastmates I love your store  havne't had anyone round me with a baby for a while. prob good thing. I'd get clucky!,0.0,1.0
2020-10-08T03:29:01.585+03:00,@BreatheBand &lt;33 you guys are awesome!  http://twitgoo.com/o8jp,1.0,1.0
2020-10-08T03:30:01.469+03:00,@BreatheBand ComeTo Australia,1.0,1.0
2020-10-08T03:32:01.706+03:00,@breatheheavycom hugs!!,0.0,1.0
2020-10-08T03:33:01.710+03:00,@breatheheavycom why?,1.0,1.0
2020-10-08T03:34:01.926+03:00,@breatheheavycom you're amazing!!! did that cheer u up? cuz its the truth,1.0,1.0
2020-10-08T03:35:01.757+03:00,@breathein26,1.0,1.0
2020-10-08T03:36:01.806+03:00,@breatheitin - Thanks so much for all the mentions!,1.0,1.0
2020-10-08T03:37:02.288+03:00,@breathejess hey jess,1.0,1.0
2020-10-08T03:38:01.972+03:00,@Breathemusic27 tell me about it! I love colorado.,1.0,1.0
2020-10-08T03:39:01.954+03:00,@breatheprod Maya Kibbel DOES NOT have a facebook or myspace page,1.0,1.0
2020-10-08T03:40:01.514+03:00,@BreatheSuccexy am chinese. I was very inspired by Da Vinci exhibition. Learnt about 25 secrets of Mona lisa,1.0,1.0
2020-10-08T03:41:02.356+03:00,@breatheyoga You needed to tweet this yesterday,0.0,1.0
2020-10-08T03:42:01.774+03:00,@breathfineposs,1.0,1.0
2020-10-08T03:43:01.712+03:00,@breathingdakota 'twas a good night.  i can't remember if i left my coat in your car or brought it in to morts. russ lost his camera also,0.0,1.0
2020-10-08T03:44:02.309+03:00,@breathmynt TY!,1.0,1.0
2020-10-08T03:45:01.771+03:00,@Breathtakiiing awwwwww. i wish you could start now.,0.0,1.0
2020-10-08T03:47:01.467+03:00,@brebishop you're never on skype these days!,1.0,0.0
2020-10-08T03:49:01.701+03:00,@Brecape aww. I'm sorry  it can't be fixed?,0.0,0.0
2020-10-08T03:50:01.699+03:00,@BrechtDW Very nice  How is living in Dubai? Your twitpic account has some amazing photos on it!,1.0,1.0
2020-10-08T04:28:01.674+03:00,@brechtryckaert thanks for the welcome,1.0,1.0
2020-10-08T04:29:01.577+03:00,@breckpetekaren Not a big winter fan. the reason im still here- love the heat (&amp; job)but missing my nephews grow up  Im torn and stuck,0.0,1.0
2020-10-08T04:30:02.128+03:00,@breclark I got your email today.  I feel the same way!,0.0,1.0
2020-10-08T04:31:02.169+03:00,@bree_101 http://twitpic.com/5crrg - awwww cute  i agree! BEST MOVIE IN THE WORLD,1.0,1.0
2020-10-08T04:32:01.826+03:00,@Bree_89 I would if I had money on my card  tomorrow.,0.0,0.0
2020-10-08T04:33:01.380+03:00,@bree_ann_dan  guess whos back bish  ull never get rid of me,0.0,0.0
2020-10-08T04:34:01.693+03:00,@bree_bear  i wanna make one of them blog writers,1.0,1.0
2020-10-08T04:35:01.742+03:00,@bree_bear  im sowee,0.0,0.0
2020-10-08T04:36:01.335+03:00,@bree_bear D: thats not good  why did they do the surgery,0.0,0.0
2020-10-08T04:37:01.872+03:00,@bree_bear omg thats soo sad  wow i feel so bad for all of them i realy hope the election changes things,0.0,1.0
2020-10-08T04:38:02.663+03:00,@Bree_Fero Deal! haha! I like how we're making plans without @raylonion... ps still so excited for our movie night on thurs!,0.0,1.0
2020-10-08T04:39:01.832+03:00,@Bree1282 i can email them to you if you want! what's your email? direct message it to me,0.0,1.0
2020-10-08T04:42:02.455+03:00,@Breeanner I love watching Christmas movies in the summer. so funny. I like Elf and National Lampoons Christmas Vacation,1.0,1.0
2020-10-08T04:43:01.777+03:00,@BREEawNUHH ;) I win.  and am going to bed. ;-;,0.0,1.0
2020-10-08T04:44:02.155+03:00,@breebreeee  i had to party with my dad. and it wasn't a party.....*sob*,0.0,0.0
2020-10-08T04:45:01.760+03:00,@breedersatp thanks for a great weekend!! Highlight was defo Wire and Shellac,1.0,1.0
2020-10-08T04:46:01.364+03:00,@breedimetria @blackaricanma alright ladies! I'll be back to chat l8r. Bout to take care of Lil A bcuz he doesnt feel well  ttyl twitches!,0.0,0.0
2020-10-08T04:47:02.201+03:00,@breedimetria I'm only 115,0.0,1.0
2020-10-08T04:48:02.091+03:00,@breedimetria mannnn hell yea dat nigga be parkin lot pumpin.....I made a mistake &amp;saw a parkin lot scene in his phone one day! Kilt me,0.0,0.0
2020-10-08T04:49:01.699+03:00,@Breedimetria Your up too  why can't I be.. *no fair*,0.0,0.0
2020-10-08T04:50:01.912+03:00,@breeeeeanne i want to watch with you,0.0,1.0
2020-10-08T04:51:02.244+03:00,@breelin omg u r NOT!! I'm soooo sad dude I'm gonna have to watch it all by myself now,0.0,0.0
2020-10-08T04:52:02.151+03:00,@breelovesy0u Hey how r u this evening?,1.0,1.0
2020-10-08T04:53:01.837+03:00,@Breemeetsworld Thanks Bree. Good to know a Scottish accent is more important to you than me.,1.0,1.0
2020-10-08T04:54:02.199+03:00,@breenah  &lt;3 Can you talk to your doctor/prescriber about this? It could be you've gotten too used to it...maybe?,0.0,1.0
2020-10-08T04:55:01.433+03:00,@breeoleary fuck. that's horrible  at least she's not suffering anymore.. she's in a better place.. i love you.. i hope you're ok..,0.0,1.0
2020-10-08T04:56:01.757+03:00,@BreeOlson9,1.0,1.0
2020-10-08T04:58:02.178+03:00,@BreeOlson9 awww  you want a gift?,0.0,1.0
2020-10-08T04:59:01.963+03:00,@BreeOlson9 just voted...best of luck babe!,1.0,1.0
2020-10-08T05:00:01.341+03:00,@BreeOlson9 that blows!,0.0,0.0
2020-10-08T05:01:02.065+03:00,@BreeOlson9 to ME!,1.0,1.0
2020-10-08T05:02:01.759+03:00,@BreeOlson9 You look so sad!,1.0,0.0
2020-10-08T05:03:02.634+03:00,@BreeRulezd00d me too  and cause we are crazy enough to sleep out for jay leno. hahah thats good enough for me! i hope she sings too!,0.0,1.0
2020-10-08T05:07:01.627+03:00,@Breesuh oh i know same   it really sucks!  i.d's - who really needs them right?  i'll just drive anyway ;P,0.0,0.0
2020-10-08T05:43:02.037+03:00,@BreeSymone  HEY GIRLY,1.0,1.0
2020-10-08T05:44:02.262+03:00,@BreeSymone haha i said it too and a few others so u arent alone  lmao,0.0,1.0
2020-10-08T05:45:01.403+03:00,@BreeSymone I agree.... Especial the first 10 seconds!!,0.0,0.0
2020-10-08T05:46:01.832+03:00,@BreeSymone WOOOOOOOOOOOOOOW nigga i mean we cool but i will fight you  !!!! or we gon have that &quot;ur friend can come 2&quot; going on LMAO j/p,1.0,1.0
2020-10-08T05:47:02.300+03:00,@BreeSymone: well that is one twisted purity ring lol!  i kid i kid,0.0,1.0
2020-10-08T05:48:02.100+03:00,@breeze80 I can only imagine - I'm so excited for you!!!!,0.0,1.0
2020-10-08T05:51:01.808+03:00,@Breezy4Sheezy Yeah we love ya,1.0,1.0
2020-10-08T05:52:01.824+03:00,@breezyballababe  no doudt its kool...im not at work bored until tonight...lol,0.0,1.0
2020-10-08T05:53:01.731+03:00,@breezyballababe Bahaha...i mean Aww,0.0,1.0
2020-10-08T05:54:02.209+03:00,@breezyballababe kk i will. I feel bad for bubbles,0.0,0.0
2020-10-08T05:55:02.592+03:00,@breezybee97 you dont miss me!,0.0,0.0
2020-10-08T05:56:01.442+03:00,@BreezyCloud yesss it is!  Haha @MizzShelley yes i make sure they suffer for stepping into my boundaries lol,0.0,0.0
2020-10-08T05:57:01.908+03:00,@BreezyDoll I no longer have a blackberry anymore  Boyfriend#2 is dead LOL,0.0,0.0
2020-10-08T05:59:01.855+03:00,@breezyefbaby u scare me,0.0,0.0
2020-10-08T06:00:01.447+03:00,@breezyfeen inooo girl that's why I;m broke lmao! I;m going on a clubbing holiday 2 weeks 2day xD! awwww poor thing,0.0,1.0
2020-10-08T06:01:02.087+03:00,@breezygoodman come see a movie with meee.,0.0,1.0
2020-10-08T06:02:02.198+03:00,@BreezyH i think ten posts just went up.,0.0,1.0
2020-10-08T06:03:02.092+03:00,@breghesquiere heyyy! congrats! that is so awesome that you got in!,1.0,1.0
2020-10-08T06:04:01.681+03:00,@brehenley way to stop by and say hey!,0.0,1.0
2020-10-08T06:06:02.168+03:00,@Breko haha no thank YOU!!!! you were awesome!,1.0,1.0
2020-10-08T06:07:02.122+03:00,@brelons saw your train thing in the paper. Congrats,0.0,1.0
2020-10-08T06:08:02.070+03:00,@Brelston That is bad ass. oh Tmnt I miss you so,0.0,0.0
2020-10-08T06:09:02.114+03:00,@bremonique is incredibly sick today....grey goose is not ur friend.,0.0,0.0
2020-10-08T06:11:01.815+03:00,@bren_311 i wont be nosey and ask but whatever it is i hope everything is okay.,0.0,1.0
2020-10-08T06:13:01.811+03:00,@Bren_311 i'm sorry.  you should maybe watch a funny movie or something. that usually works for me.,0.0,1.0
2020-10-08T06:12:02.139+03:00,@bren_311 im sorry  i figured out what mine was. i had to vomit. TMI.,0.0,0.0
2020-10-08T06:15:01.308+03:00,@Bren_311 Thanks,1.0,1.0
2020-10-08T06:17:02.305+03:00,@BrenaDwita for the driving license of courseee haha. how was dufaaan? its a pitty i cant join you yesterday,0.0,1.0
2020-10-08T06:18:01.875+03:00,@brenda_song i feel like a dork too,0.0,1.0
2020-10-08T06:19:01.653+03:00,@brenda_song Just finished your marathon haha I loved it,1.0,1.0
2020-10-08T06:20:02.108+03:00,@brenda_song My older cousin loves you so much. Specially in suite life.,1.0,1.0
2020-10-08T06:21:01.825+03:00,@brenda_song what is your fav color??,1.0,1.0
2020-10-08T08:12:04.540+03:00,@BrendaBea Yeah...Daniel gets lonely...no one ever calls him anymore  Jack's doing well with eating,0.0,0.0
2020-10-08T08:13:04.515+03:00,@brendacooper Thanks for Following me back  xoxoxo,1.0,1.0
2020-10-08T08:16:04.696+03:00,@brendajos People point and laugh as it is...at least in that hat I can relive my high school days in the hills of Virginia.,0.0,0.0
2020-10-08T08:17:04.552+03:00,@brendajuice (no comment x 2)     anyways aim session. send me the stuff...,0.0,1.0
2020-10-08T08:18:04.634+03:00,@Brendaleann my heart goes out to you and your family Brenda.,1.0,1.0
2020-10-08T08:19:05.218+03:00,@brendalogy    cheer up dear!,1.0,1.0
2020-10-08T08:20:04.629+03:00,@brendalogy argh don't be silly dear,0.0,0.0
2020-10-08T08:21:05.039+03:00,@brendalyonsb a big hey-LO to you!,1.0,1.0
2020-10-08T08:22:04.562+03:00,@brendamantz  I'd do the same thing. Now you have a long weekend to look forward to.  Wish I was a better gardener. Tend to kill things!,1.0,1.0
2020-10-08T08:23:04.846+03:00,@brendamantz Thanks for the compliment. I do my best  You should definitly check out the WFG if you haven't already!  http://twurl.cc/yrt,1.0,1.0
2020-10-08T08:25:04.920+03:00,@BrendanDeBeasi The dark stroke defines it much better..nice work. Unusual icon overlay effect in tweetdeck when you mouse over your icon,1.0,1.0
2020-10-08T08:28:04.489+03:00,@BrendanKuhn yeah. thats great news for you but then for me god knows when.  sigh.,0.0,1.0
2020-10-08T08:29:04.909+03:00,@brendansiva Just re-read that. You ate garoupa  It's a think-twice fish on the WWF list. Oh well.,1.0,0.0
2020-10-08T08:30:04.564+03:00,@brendanvalencia It's not too easy to find vegan food here but I think this website is helpful  www.vegietokyo.com/index.html,1.0,1.0
2020-10-08T08:31:04.646+03:00,@BrendanWenzel Hey Brendan!  We don't have exact dates yet but will be the first week of September at this stage! Will be a BLAST!,0.0,1.0
2020-10-08T08:32:04.563+03:00,@BrendanWenzel Why on earth would you want to live in California? The old California abbreviation Calif = Come And Live In Florida,1.0,1.0
2020-10-08T08:33:04.522+03:00,@brendaofficcial Hola ! Brenda !  I love u i love patito feooo are u going to continue also with another season ?  lo,1.0,1.0
2020-10-08T08:34:04.588+03:00,@brendapaige  only lame kids get grounded :] what did you do? i &lt;3 youuu,0.0,1.0
2020-10-08T08:36:04.614+03:00,@brendaxoxo  HAHAHAHA thanks,1.0,1.0
2020-10-08T08:38:04.657+03:00,@brenddaxo I hope u didn't reply,1.0,0.0
2020-10-08T08:39:04.532+03:00,@brenddaxo lmao youu do love boootay. Andd fml we're all having the same issue.,1.0,1.0
2020-10-08T08:40:04.542+03:00,@brenden @jclay3 Both suck.,0.0,0.0
2020-10-08T08:41:04.468+03:00,@brenditaaloz u no longer want 2 be my friend cause u now have famous radio friends  like the WEALTHY weather girl...,0.0,1.0
2020-10-08T08:43:04.621+03:00,@BrendonBudness unfortunatley it is the tooth kind of crown,0.0,0.0
2020-10-08T09:59:04.590+03:00,@brendonuriesays helloooo brendon(: reply please,1.0,1.0
2020-10-08T10:00:04.540+03:00,@brendonuriesays http://twitpic.com/2y9sg - love that movie. and song that is playing at this scene.,1.0,1.0
2020-10-08T10:01:04.876+03:00,@brendonuriesays I live in the OC. I would drive out there but it'll probably be gone by the time I reach there,0.0,0.0
2020-10-08T10:02:04.609+03:00,@brendonuriesays Only if you give me diamonds to wear on the soles of my shoes,0.0,1.0
2020-10-08T10:03:04.492+03:00,@brendonuriesays that CTD song is the most annoying song ever.,1.0,0.0
2020-10-08T10:04:04.857+03:00,@Brendu_mcr @mcr_rocks_alot Is it The Rasmus? I'm twitting from my phone. I can't see it right now,0.0,1.0
2020-10-08T10:06:04.524+03:00,@Brendu_mcr Hello! You there honey?,1.0,1.0
2020-10-08T10:07:04.545+03:00,@brendyn way to offend mutes,0.0,0.0
2020-10-08T10:09:04.691+03:00,@brenherrera - Thanks for including me in your &quot;hot guy friends&quot; list!,1.0,1.0
2020-10-08T10:10:04.482+03:00,@brenherrera super star chef of twitter. lol! saw ur good news. hey lemme kno if u stil gonna do that sushi class girlz night luv.. cya!,1.0,1.0
2020-10-08T10:11:04.524+03:00,@Brenna_Bee thannkyou,1.0,1.0
2020-10-08T10:12:05.398+03:00,@brennabeesmalls  Lame. Smalls and Biggs are much cooler. I guess I'll live with my normal name.,0.0,1.0
2020-10-08T10:13:04.605+03:00,@BrennaBreakdown  i have to actually agree with you.. at my school its the end of the year and our teacher still gives us work... uhhhh,0.0,0.0
2020-10-08T10:14:04.542+03:00,@BrennaBreakdown Put up the Brenna Is Ghey video!!! And the ones from my party last year!!!,0.0,1.0
2020-10-08T10:17:04.566+03:00,@brennafender Sure did lol. I had a good laugh,0.0,1.0
2020-10-08T10:18:04.536+03:00,@BrennaKate i have a twitter too,1.0,1.0
2020-10-08T10:19:04.951+03:00,@Brennamor Always good to see childhood friends again!,1.0,1.0
2020-10-08T10:20:04.518+03:00,@BrennanAnnie - did a nice long stretch post easy spin and knee feeling good  only bummer is missing Britney tonight due to LDN transport!,0.0,1.0
2020-10-08T10:21:04.603+03:00,@BrennanAnnie Done it twice now. Fantastic atmosphere &amp; great fun. No more for a year as damaged foot tendons  Mountains next!,1.0,1.0
2020-10-08T10:22:04.987+03:00,@BrennanAnnie mine go through spurts when all they want to do is video games. This time of year it's outside most of the day. YEAH,0.0,0.0
2020-10-08T10:24:04.669+03:00,@brennasaurus  Lame! Mom said she has to work all say on Saturday. :'(,0.0,0.0
2020-10-08T10:25:04.929+03:00,@brennig now to figure out why installed themes show header text in wrong place.,0.0,1.0
2020-10-08T10:26:04.537+03:00,@BrenSanti awwh just read this...thanks bren!,1.0,1.0
2020-10-08T10:27:05.142+03:00,@brenstrong have you seen this? It's an oldie but a clever-y (and now it looks broken-y  ) http://weallhatequickbooks.com/,0.0,0.0
2020-10-08T10:29:04.676+03:00,@brentbolthouse Have a beautiful day guys...Good Luck,1.0,1.0
2020-10-08T10:30:04.508+03:00,@brentbolthouse http://twitpic.com/6qhfe -  thanks Brent,1.0,1.0
2020-10-08T10:31:04.544+03:00,@brentbolthouse http://twitpic.com/6qhfe Ooohhh very beautiful picture.,1.0,1.0
2020-10-08T10:32:04.535+03:00,@brentbolthouse http://twitpic.com/6rujr - Men at work! Who's this chicken head sitting by tomo? Lol,0.0,0.0
2020-10-08T10:33:04.520+03:00,@brentbolthouse Owww. That looks really painful. I hope you get better soon,0.0,1.0
2020-10-08T10:34:04.922+03:00,@brentconklin is quite possibly the first person I've heard who &quot;wanted&quot; to be at the Trop when the Sox or Yankees weren't in town!,0.0,1.0
2020-10-08T11:13:04.839+03:00,@BrentCorrigan00 but u did not accept me,0.0,1.0
2020-10-08T11:14:04.505+03:00,@BrentCorrigan00 hope that u'll hv a gr8 day ahead,1.0,1.0
2020-10-08T11:16:04.518+03:00,@BrentCorrigan00 http://twitpic.com/7y03y - can't see it !,0.0,1.0
2020-10-08T11:17:04.535+03:00,@BrentCorrigan00 http://twitpic.com/8525c - Oh no... I'm sooooo sorry to hear about this... you have my condolences. For real.,0.0,1.0
2020-10-08T11:18:04.473+03:00,@BrentCorrigan00 OMFG that is so sad! RIP Dukie,0.0,0.0
2020-10-08T11:19:04.918+03:00,@BrentCorrigan00 sooooo sorry to hear about your dog  My heart goes out!,0.0,1.0
2020-10-08T11:20:04.860+03:00,@BrentCorrigan00 you are too cute with your twitpics haha. was fun meeting you at Splash when you were here in nyc,1.0,1.0
2020-10-08T11:24:04.461+03:00,@brentgudgel I'll tell her you said that...I'm sure she will agree.,0.0,1.0
2020-10-08T11:25:04.572+03:00,@brenthodgson let's have dinner tonight  loving Melbourne,1.0,1.0
2020-10-08T11:27:04.692+03:00,@BrentLauren awwww man  this blows,0.0,0.0
2020-10-08T11:28:05.001+03:00,@BrentLauren bcause little things rock,1.0,1.0
2020-10-08T11:29:04.526+03:00,@BrentLauren I can't have dairy,1.0,1.0
2020-10-08T11:30:04.618+03:00,@BrentLauren its &quot;customized&quot; to my body type... its like greens egg whites tuna boiled chicken or turkey brown rice no dairy no sugar,0.0,1.0
2020-10-08T11:31:04.918+03:00,@BrentLauren not at allllll... the good thing is is that I get to eat again in a few minutes.... but that has no flavor either,0.0,0.0
2020-10-08T11:33:05.173+03:00,@BrentLauren seriously lol...this dude was hardcore staring @ me in starbucks while he picked his teeth!  skeeve...,0.0,0.0
2020-10-08T11:35:05.136+03:00,@brentmartell Thanks bro. I don't feel quite so stupid now,0.0,1.0
2020-10-08T11:36:04.512+03:00,@BrentMayne T.'s a big boy alright.  Got that good mamma home cooking every night since retirement.,0.0,1.0
2020-10-08T11:37:05.021+03:00,@brentmulligan hahaha your awesome to beef,1.0,1.0
2020-10-08T11:38:04.670+03:00,@brentnhunter you look like such a happy fellow,1.0,1.0
2020-10-08T11:40:04.679+03:00,@BrentO it's true for me too! I'm a newbie on twitter and I learned all necessary basic from your blog,1.0,1.0
2020-10-08T11:41:04.715+03:00,@BrentO ok great thanks. You are a plethora of knowledge  thanks again,1.0,1.0
